dataset,config,model,subject,real_slope,pseudo_mean,d,n_pseudo_draws,used
erp_core,config4,M4a_mean_Fz,sub-025,0.08430939546002278,0.4509785059279936,-0.3666691104679708,977,True
erp_core,config4,M4a_mean_Fz,sub-026,-0.1448300212982563,0.1859408080791406,-0.3307708293773969,1000,True
erp_core,config4,M4a_mean_Fz,sub-027,0.26838273377714933,0.20349268643322763,0.0648900473439217,1000,True
erp_core,config4,M4a_mean_Fz,sub-028,0.203194839424716,0.3203745944993147,-0.11717975507459871,1000,True
erp_core,config4,M4a_mean_Fz,sub-029,0.12483161098146721,0.35770941525228783,-0.2328778042708206,1000,True
erp_core,config4,M4a_mean_Fz,sub-030,1.6820679198698725,,,0,False
erp_core,config4,M4a_mean_Fz,sub-031,0.16177888704078827,0.1753829153240004,-0.013604028283212138,925,True
erp_core,config4,M4a_mean_Fz,sub-033,0.5314853285918055,0.2897710008502278,0.24171432774157775,1000,True
erp_core,config4,M4a_mean_Fz,sub-034,0.1970333074702744,0.197862915997003,-0.0008296085267286146,1000,True
erp_core,config4,M4a_mean_Fz,sub-035,0.40347738628007357,-0.009616023892024594,0.41309341017209816,934,True
erp_core,config4,M4a_mean_Fz,sub-037,0.23955160408985962,-0.01117738195427872,0.25072898604413835,8,False
erp_core,config4,M4a_mean_Fz,sub-038,0.17277014884524147,0.22272509519554337,-0.0499549463503019,1000,True
erp_core,config4,M4a_mean_Fz,sub-039,0.6898985928000522,,,0,False
erp_core,config4,M4a_mean_Fz,sub-040,0.13672730445139147,0.3754985591750347,-0.23877125472364324,871,True
erp_core,config4,M8_RMS_Pz_0_150,sub-001,-0.23542125387306143,-0.07570103562490456,-0.15972021824815685,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-002,0.13312191173670232,0.037569716803223144,0.09555219493347918,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-003,-0.34677940973741744,-0.027236521235267187,-0.31954288850215024,4,False
erp_core,config4,M8_RMS_Pz_0_150,sub-005,-0.047848476028990616,,,0,False
erp_core,config4,M8_RMS_Pz_0_150,sub-006,0.016653561220397656,-0.0822244008563738,0.09887796207677145,958,True
erp_core,config4,M8_RMS_Pz_0_150,sub-007,0.03395018779156991,0.03165089732554119,0.002299290466028718,594,True
erp_core,config4,M8_RMS_Pz_0_150,sub-010,-0.06713517791346152,0.05819166889637947,-0.125326846809841,717,True
erp_core,config4,M8_RMS_Pz_0_150,sub-011,-0.2388232751094053,-0.09977565002664147,-0.1390476250827638,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-012,-0.14670801133743713,-0.051427338899144866,-0.09528067243829227,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-013,-0.21307904441794348,-0.08768628937565498,-0.1253927550422885,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-014,0.3977244058102629,-0.058267205175147274,0.4559916109854102,999,True
erp_core,config4,M8_RMS_Pz_0_150,sub-015,-0.28011756065773735,-0.03353638481277649,-0.24658117584496086,1000,True
