dataset,config,model,n_subjects_processed,n_used,n_dropped,draws_min,draws_median,beta_real,beta_pseudo_mean,beta_pseudo_sd,dbeta,bca_lo,bca_hi,surrogate_p
erp_core,config4,M1_RMS_Fz_0_150,33,28,5,531,1000,-0.08173981788840431,-0.038200295449352634,0.05330389533001012,-0.04369174971133898,-0.10406569299142747,0.011254972562592214,0.1969015492253873
erp_core,config4,M4a_mean_Fz,33,28,5,531,1000,0.14160312852224996,0.20331808467923762,0.055284239950436694,-0.06297643479812902,-0.12582839311409488,0.011353165998473446,0.8745627186406797
erp_core,config4,M8_RMS_Pz_0_150,33,28,5,531,1000,-0.09566841413946746,0.005499922442053122,0.06063571413953565,-0.10090877654469617,-0.1654151064448425,-0.019904249240503172,0.04847576211894053
erp_core,config4,M9a_mean_Pz,33,28,5,531,1000,0.6055799445929504,0.6005522422473307,0.056657916619624174,0.003700507268402324,-0.03974265952924419,0.054774609295066466,0.44177911044477763
erp_core,config4,M13_PE_Fz_0_150,33,28,5,531,1000,0.07179186696207021,0.012711233415952431,0.05312378293209228,0.059964548944476836,-0.017695661204550468,0.11879558098918513,0.12393803098450774
erp_core,config4,M14_SE_Fz_0_150,33,28,5,531,1000,0.05776854114004813,0.01049632166460902,0.05515617070676814,0.04666435351526814,-0.030150828291576306,0.1091564498292089,0.18790604697651175
erp_core,config4,M15_LZ_Fz_0_150,33,28,5,531,1000,0.13733401615424087,-0.0011341528171834908,0.5391546490972483,0.12889047221744593,-0.4808897938616291,1.0065672236707035,0.3473263368315842
erp_core,config4,M22_HJORTHMOB_Fz_0_150,33,28,5,531,1000,0.06536324613973107,0.017127944171606735,0.05409361082921237,0.04824179031598478,-0.026504748741988694,0.10480318572644919,0.18840579710144928
erp_core,config4,M23_HJORTHCPLX_Fz_0_150,33,28,5,531,1000,-0.0112560874989634,0.0017293598626047402,0.0459938766177969,-0.013393855542565915,-0.0582204918863998,0.030789807020280658,0.3798100949525237
