dataset,config,model,subject,real_slope,pseudo_mean,d,n_pseudo_draws,used
erp_core,config4,M4a_mean_Fz,sub-006,0.20684953833103378,-0.07658280147063122,0.283432339801665,890,True
erp_core,config4,M4a_mean_Fz,sub-007,0.1853917664146223,0.08900082903634099,0.0963909373782813,531,True
erp_core,config4,M4a_mean_Fz,sub-010,0.09329689386431238,0.17238766985508094,-0.07909077599076857,622,True
erp_core,config4,M4a_mean_Fz,sub-011,0.11890182729903417,0.18182219633913466,-0.06292036904010048,1000,True
erp_core,config4,M4a_mean_Fz,sub-012,0.07431045556943995,0.195679134008795,-0.12136867843935505,1000,True
erp_core,config4,M4a_mean_Fz,sub-013,0.16259808794383573,0.16668494325776192,-0.004086855313926191,1000,True
erp_core,config4,M4a_mean_Fz,sub-014,0.030499672354842813,0.24750318568049537,-0.21700351332565254,998,True
erp_core,config4,M4a_mean_Fz,sub-015,0.026651149894203332,0.09988800001605881,-0.07323685012185548,1000,True
erp_core,config4,M4a_mean_Fz,sub-016,0.5037099311674129,0.2868555121297425,0.21685441903767044,1000,True
erp_core,config4,M4a_mean_Fz,sub-017,0.010165790547420277,0.08260915931304197,-0.07244336876562169,1000,True
erp_core,config4,M4a_mean_Fz,sub-019,0.1282204694981009,0.08319736505482186,0.04502310444327903,1000,True
erp_core,config4,M4a_mean_Fz,sub-020,0.03232634296509236,0.3456295578893523,-0.31330321492425994,1000,True
erp_core,config4,M4a_mean_Fz,sub-021,0.000818332707378998,0.15427966134864302,-0.15346132864126402,990,True
erp_core,config4,M4a_mean_Fz,sub-022,0.08437030050557323,0.2167086443059477,-0.13233834380037446,1000,True
erp_core,config4,M4a_mean_Fz,sub-024,-0.02298264175348864,0.14197917846193814,-0.16496182021542677,1000,True
erp_core,config4,M4a_mean_Fz,sub-025,0.08243512202025292,0.45050145525162744,-0.3680663332313745,960,True
erp_core,config4,M4a_mean_Fz,sub-026,-0.1654869638832647,0.2003885838892068,-0.3658755477724715,999,True
erp_core,config4,M4a_mean_Fz,sub-027,0.268920275485065,0.2097282930596825,0.05919198242538248,1000,True
erp_core,config4,M4a_mean_Fz,sub-028,0.20252475321047134,0.32733884185803697,-0.12481408864756563,999,True
erp_core,config4,M4a_mean_Fz,sub-029,0.12499054257870525,0.38900110764851253,-0.2640105650698073,1000,True
erp_core,config4,M4a_mean_Fz,sub-030,1.6600505886186947,,,0,False
erp_core,config4,M4a_mean_Fz,sub-031,0.1499284753107819,0.19659530983755655,-0.04666683452677464,859,True
erp_core,config4,M4a_mean_Fz,sub-033,0.542159275275465,0.3128217095498292,0.22933756572563585,1000,True
erp_core,config4,M4a_mean_Fz,sub-034,0.18900740294276605,0.19769100417864474,-0.00868360123587869,1000,True
erp_core,config4,M4a_mean_Fz,sub-035,0.40209964719502056,-0.008631479818978162,0.4107311270139987,848,True
erp_core,config4,M4a_mean_Fz,sub-037,0.2214342369450973,0.1078321444578431,0.11360209248725421,7,False
erp_core,config4,M4a_mean_Fz,sub-038,0.16030564350861903,0.23734713554688172,-0.07704149203826269,1000,True
erp_core,config4,M4a_mean_Fz,sub-039,0.6629088139138312,,,0,False
erp_core,config4,M4a_mean_Fz,sub-040,0.13511328699743652,0.3582200350787993,-0.22310674808136277,749,True
erp_core,config4,M8_RMS_Pz_0_150,sub-001,-0.2467786017690134,-0.06925917994684298,-0.1775194218221704,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-002,0.12986904193914822,0.027532740215667217,0.102336301723481,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-003,-0.3486495213497124,-0.21787293226311877,-0.13077658908659362,3,False
erp_core,config4,M8_RMS_Pz_0_150,sub-005,-0.04766587880179902,,,0,False
erp_core,config4,M8_RMS_Pz_0_150,sub-006,0.019610543021926007,-0.10602179040335656,0.12563233342528257,890,True
erp_core,config4,M8_RMS_Pz_0_150,sub-007,0.01171286905930345,0.03587456245649259,-0.02416169339718914,531,True
erp_core,config4,M8_RMS_Pz_0_150,sub-010,-0.0674879855774975,0.045443218329410694,-0.1129312039069082,622,True
erp_core,config4,M8_RMS_Pz_0_150,sub-011,-0.24359335989292463,-0.09195215981220403,-0.1516412000807206,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-012,-0.15395391487227444,-0.05240876785550994,-0.10154514701676451,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-013,-0.21178810487870886,-0.12040658897848684,-0.09138151590022202,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-014,0.39227467637881325,-0.07881386180220178,0.47108853818101504,998,True
erp_core,config4,M8_RMS_Pz_0_150,sub-015,-0.2828927956365399,-0.02662297068415992,-0.25626982495238,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-016,-0.2987473102339672,-0.181453114889904,-0.11729419534406321,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-017,0.015159992621716255,0.1596375756845899,-0.14447758306287364,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-019,-0.22542452975315524,0.04570403975852666,-0.2711285695116819,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-020,0.02777518688061255,0.12272306753556267,-0.09494788065495012,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-021,-0.2650062139690554,-0.05756411413755752,-0.20744209983149786,990,True
erp_core,config4,M8_RMS_Pz_0_150,sub-022,-0.28502151259193287,0.13263697516783515,-0.417658487759768,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-024,-0.10434329156135902,0.08454098350862177,-0.1888842750699808,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-025,-0.11124548848427807,-0.06308339726282952,-0.048162091221448544,960,True
erp_core,config4,M8_RMS_Pz_0_150,sub-026,-0.48238338873079223,0.017892439124411134,-0.5002758278552034,999,True
erp_core,config4,M8_RMS_Pz_0_150,sub-027,-0.09778711035756212,-0.17347407633837295,0.07568696598081083,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-028,-0.039901499738354676,-0.03341567561802258,-0.006485824120332093,999,True
erp_core,config4,M8_RMS_Pz_0_150,sub-029,-0.2561763776414375,-0.022047310525977415,-0.2341290671154601,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-030,-0.22484281817196144,,,0,False
erp_core,config4,M8_RMS_Pz_0_150,sub-031,-0.09978880659477773,0.06809206507962841,-0.16788087167440613,859,True
erp_core,config4,M8_RMS_Pz_0_150,sub-033,0.03236680728296907,0.12852545307089167,-0.0961586457879226,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-034,-0.16655410761062842,-0.03080961547887725,-0.13574449213175116,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-035,0.3701000006475427,0.06498971883596709,0.3051102818115756,848,True
erp_core,config4,M8_RMS_Pz_0_150,sub-037,0.0704859131196047,-0.17532218881753128,0.24580810193713598,7,False
erp_core,config4,M8_RMS_Pz_0_150,sub-038,-0.22609728250608022,0.11255718571371136,-0.33865446821979156,1000,True
erp_core,config4,M8_RMS_Pz_0_150,sub-039,-0.43588852733385536,,,0,False
erp_core,config4,M8_RMS_Pz_0_150,sub-040,0.18738696866321888,0.20791274659939107,-0.02052577793617219,749,True
erp_core,config4,M9a_mean_Pz,sub-001,0.5281117869875063,0.5969743128615957,-0.06886252587408948,1000,True
erp_core,config4,M9a_mean_Pz,sub-002,0.532089306690638,0.524428880415318,0.0076604262753200425,1000,True
erp_core,config4,M9a_mean_Pz,sub-003,0.681073468694868,0.42844085189285747,0.2526326168020105,3,False
erp_core,config4,M9a_mean_Pz,sub-005,0.36665714421948264,,,0,False
erp_core,config4,M9a_mean_Pz,sub-006,0.7823149461654227,0.5370939421818852,0.24522100398353752,890,True
erp_core,config4,M9a_mean_Pz,sub-007,0.6529937472105108,0.6325517967511187,0.020441950459392122,531,True
erp_core,config4,M9a_mean_Pz,sub-010,0.4794208349173874,0.5251142964216443,-0.045693461504256905,622,True
erp_core,config4,M9a_mean_Pz,sub-011,0.40314543276227216,0.5259656402477224,-0.12282020748545025,1000,True
erp_core,config4,M9a_mean_Pz,sub-012,0.5957360429402727,0.4692284469780402,0.1265075959622325,1000,True
erp_core,config4,M9a_mean_Pz,sub-013,0.39166035122790394,0.5307469633936348,-0.13908661216573087,1000,True
erp_core,config4,M9a_mean_Pz,sub-014,0.6298407546514352,0.6871985526853379,-0.05735779803390273,998,True
erp_core,config4,M9a_mean_Pz,sub-015,0.7143751558531062,0.5830500164036393,0.1313251394494669,1000,True
erp_core,config4,M9a_mean_Pz,sub-016,0.4537023551681149,0.49239571625391315,-0.03869336108579824,1000,True
erp_core,config4,M9a_mean_Pz,sub-017,0.5675910169780176,0.7466017876884818,-0.17901077071046423,1000,True
erp_core,config4,M9a_mean_Pz,sub-019,0.48816277951056464,0.5328783882002736,-0.04471560868970892,1000,True
erp_core,config4,M9a_mean_Pz,sub-020,0.7560485501148336,0.7768719955108095,-0.020823445395975915,1000,True
erp_core,config4,M9a_mean_Pz,sub-021,0.5164999649163194,0.5831914201419931,-0.06669145522567366,990,True
erp_core,config4,M9a_mean_Pz,sub-022,0.6470947744125706,0.6192821096098421,0.027812664802728482,1000,True
erp_core,config4,M9a_mean_Pz,sub-024,0.5593199103001328,0.5783463219308671,-0.019026411630734263,1000,True
erp_core,config4,M9a_mean_Pz,sub-025,0.4741345658204703,0.6387637382866054,-0.16462917246613507,960,True
erp_core,config4,M9a_mean_Pz,sub-026,0.4842780111804481,0.5850866882879311,-0.10080867710748298,999,True
erp_core,config4,M9a_mean_Pz,sub-027,0.5521510262164988,0.5386895900889235,0.013461436127575332,1000,True
erp_core,config4,M9a_mean_Pz,sub-028,0.9226768957425592,0.6739032948747495,0.24877360086780964,999,True
erp_core,config4,M9a_mean_Pz,sub-029,0.576211157449714,0.6866784847134291,-0.11046732726371511,1000,True
erp_core,config4,M9a_mean_Pz,sub-030,1.100005516964618,,,0,False
erp_core,config4,M9a_mean_Pz,sub-031,0.554536700077056,0.6220298680914208,-0.06749316801436478,859,True
erp_core,config4,M9a_mean_Pz,sub-033,0.7751605259775065,0.5605014646873544,0.2146590612901521,1000,True
erp_core,config4,M9a_mean_Pz,sub-034,0.6333790620030361,0.5493495411087056,0.08402952089433047,1000,True
erp_core,config4,M9a_mean_Pz,sub-035,0.8689280043426194,0.6425519616308939,0.2263760427117255,848,True
erp_core,config4,M9a_mean_Pz,sub-037,0.4612421836005049,0.6358869090454606,-0.17464472544495574,7,False
erp_core,config4,M9a_mean_Pz,sub-038,0.8264482276691871,0.6763080829989544,0.15014014467023273,1000,True
erp_core,config4,M9a_mean_Pz,sub-039,1.4569858030050638,,,0,False
erp_core,config4,M9a_mean_Pz,sub-040,0.5902265613165084,0.7368409426422633,-0.14661438132575488,749,True
erp_core,config4,M13_PE_Fz_0_150,sub-001,-0.14655254595133052,0.05577234055518597,-0.20232488650651648,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-002,0.21850483062518425,0.0017233890561006624,0.21678144156908358,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-003,0.39068141501872544,0.014955564605961003,0.37572585041276446,3,False
erp_core,config4,M13_PE_Fz_0_150,sub-005,-0.04899696629396812,,,0,False
erp_core,config4,M13_PE_Fz_0_150,sub-006,-0.3434788679632912,0.015108772058916151,-0.35858764002220733,890,True
erp_core,config4,M13_PE_Fz_0_150,sub-007,0.027100503099346144,-0.029220513227085017,0.05632101632643116,531,True
erp_core,config4,M13_PE_Fz_0_150,sub-010,0.2468121719697472,0.05546795193481743,0.19134422003492976,622,True
erp_core,config4,M13_PE_Fz_0_150,sub-011,0.029750376629948914,-0.06874223977548864,0.09849261640543755,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-012,0.12063000830189587,-0.028935446562136015,0.1495654548640319,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-013,0.03338647873111094,0.0005826446279817932,0.03280383410312915,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-014,-0.2463062084785758,0.09127612800542254,-0.3375823364839983,998,True
erp_core,config4,M13_PE_Fz_0_150,sub-015,0.13485299600274223,-0.0156995815326514,0.15055257753539364,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-016,0.1490843884051527,0.13948586972879964,0.009598518676353057,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-017,0.013706544242793599,-0.16193487611981905,0.17564142036261265,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-019,0.27878803574363614,0.006550715193363424,0.2722373205502727,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-020,0.22395517061869372,-0.02225296961858944,0.24620814023728316,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-021,-0.0005569373069164474,0.08175136965024543,-0.08230830695716188,990,True
erp_core,config4,M13_PE_Fz_0_150,sub-022,0.12734306314981822,0.09042164281582424,0.03692142033399398,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-024,0.23652638619587593,0.04262321930326121,0.19390316689261472,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-025,0.06073899842966415,-0.015649232589542303,0.07638823101920644,960,True
erp_core,config4,M13_PE_Fz_0_150,sub-026,0.04533270345578557,0.060118874981440196,-0.014786171525654625,999,True
erp_core,config4,M13_PE_Fz_0_150,sub-027,0.2721314989605935,-0.014884032755578041,0.28701553171617156,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-028,0.060507031906202824,0.06506161588493456,-0.0045545839787317355,999,True
erp_core,config4,M13_PE_Fz_0_150,sub-029,0.07407703569209112,0.006381337196834803,0.06769569849525632,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-030,-0.03697330762923623,,,0,False
erp_core,config4,M13_PE_Fz_0_150,sub-031,0.23868771902300104,-0.07891306842284022,0.31760078744584125,859,True
erp_core,config4,M13_PE_Fz_0_150,sub-033,0.21918072591162382,0.04628492507934623,0.1728958008322776,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-034,0.10609411092604083,0.06601589656752666,0.04007821435851418,1000,True
